team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
11	504.291	504.291	4	25	291	B	adds	Basel-Neuchatel (0-7)
11	509.664	509.664	4	26	295	A	adds	Zermatt-Montreux (4-6)
11	521.811	521.811	4	26	297	A	adds	Basel-Bern (0-3)
11	526.303	526.303	4	27	300	B	adds	Zurich-Bern (2-3)
11	528.594	528.594	4	27	302	B	adds	Zurich-Gallen (2-8)
11	532.574	532.574	4	28	304	A	adds	Gallen-Davos (8-9)
11	534.195	534.195	4	28	306	A	adds	Zermatt-Davos (4-9)
11	546.252	546.252	4	29	320	B	adds	Luzern-Davos (1-9)
11	548.689	548.689	4	29	322	B	adds	Luzern-Zermatt (1-4)
11	549.249	549.249	4	30	324	A	presses	apply (enabled)
11	559.379	559.379	4	30	328	A	adds	Luzern-Bern (1-3)
11	575.139	575.139	4	30	334	A	adds	Interlaken-Bern (5-3)
11	579.192	579.192	4	31	335	R	shows	thinking gesture
11	579.210	579.210	4	31	336	R	says	(Hmm) I see.
11	584.621	584.621	4	31	338	A	presses	submit (enabled)
11	585.082	585.082	4	31	340	B	presses	submit (enabled)
11	585.149	585.149	4	31	341	T	submits	cost=35 (opt_cost=22)
11	586.941	586.941	4	31	342	R	shows	talking emotion
11	586.941	586.941	4	31	343	R	shows	up_left gesture
11	587.019	587.019	4	31	344	R	says	You are away from the minimum by 13 Francs. Let's Try again.
11	598.347	598.347	5	31	348	B	adds	Interlaken-Montreux (5-6)
11	599.156	599.156	5	31	350	B	adds	Interlaken-Neuchatel (5-7)
11	607.082	607.082	5	32	354	A	adds	Basel-Neuchatel (0-7)
11	613.523	613.523	5	32	360	A	adds	Basel-Zurich (0-2)
11	617.761	617.761	5	33	369	B	removes	Basel-Zurich (0-2)
11	619.039	619.039	5	33	372	B	adds	Basel-Bern (0-3)
11	627.916	627.916	5	34	375	A	adds	Basel-Zurich (0-2)
11	629.681	629.681	5	34	377	A	adds	Zurich-Gallen (2-8)
11	632.981	632.981	5	35	379	B	adds	Gallen-Davos (8-9)
11	634.462	634.462	5	35	383	B	adds	Zermatt-Davos (4-9)
11	640.832	640.832	5	36	386	A	adds	Zermatt-Montreux (4-6)
11	642.910	642.910	5	36	388	A	adds	Luzern-Bern (1-3)
11	649.149	649.149	5	37	390	A	presses	submit (enabled)
11	649.229	649.229	5	37	391	T	submits	cost=32 (opt_cost=22)
11	649.338	649.338	5	37	392	R	shows	talking emotion
11	649.339	649.339	5	37	393	R	shows	up_left gesture
11	649.415	649.415	5	37	395	B	presses	submit (enabled)
11	649.429	649.429	5	37	396	R	says	You are away from the minimum by 10 Francs. Let's Try again.
11	655.734	655.734	5	37	397	R	shows	talking emotion
11	655.735	655.735	5	37	398	R	shows	up_right gesture
11	655.811	655.811	5	37	399	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
11	665.480	665.480	6	37	401	A	presses	compare (enabled)
11	667.041	667.041	6	37	403	A	presses	compare (enabled)
11	671.725	671.725	6	37	406	A	presses	previous (enabled)
11	674.960	674.960	6	37	408	A	presses	previous (enabled)
11	675.665	675.665	6	37	410	A	presses	previous (enabled)
11	676.816	676.816	6	37	412	A	presses	previous (enabled)
11	680.632	680.632	6	37	414	A	presses	compare (enabled)
11	680.644	680.644	6	37	415	A	presses	next (enabled)
11	681.881	681.881	6	37	417	A	presses	compare (enabled)
11	681.891	681.891	6	37	418	A	presses	next (enabled)
11	682.795	682.795	6	37	420	A	presses	compare (enabled)
11	682.811	682.811	6	37	421	A	presses	next (enabled)
11	683.470	683.470	6	37	423	A	presses	compare (enabled)
11	683.496	683.496	6	37	424	A	presses	next (enabled)
11	684.030	684.030	6	37	426	A	presses	compare (enabled)
11	684.786	684.786	6	37	428	A	presses	compare (enabled)
11	699.193	699.193	6	37	437	B	adds	Interlaken-Bern (5-3)
11	700.199	700.199	6	37	439	B	adds	Interlaken-Montreux (5-6)
11	704.299	704.299	6	38	441	A	adds	Zermatt-Montreux (4-6)
11	705.840	705.840	6	38	444	A	adds	Zermatt-Davos (4-9)
11	709.464	709.464	6	39	449	B	adds	Zurich-Bern (2-3)
11	710.372	710.372	6	39	451	B	adds	Basel-Zurich (0-2)
11	713.101	713.101	6	40	453	A	adds	Basel-Neuchatel (0-7)
11	715.345	715.345	6	40	455	A	adds	Montreux-Neuchatel (6-7)
11	721.696	721.696	6	41	458	B	removes	Montreux-Neuchatel (6-7)
11	723.875	723.875	6	41	463	B	adds	Zurich-Gallen (2-8)
11	729.029	729.029	6	42	467	A	adds	Gallen-Davos (8-9)
11	734.016	734.016	6	42	469	A	adds	Montreux-Neuchatel (6-7)
11	759.913	759.913	6	43	492	B	adds	Luzern-Zermatt (1-4)
11	761.380	761.380	6	43	497	B	presses	submit (enabled)
11	769.968	769.968	6	43	507	A	presses	submit (enabled)
11	770.015	770.015	6	43	508	T	submits	cost=35 (opt_cost=22)
11	770.336	770.336	6	43	509	R	shows	talking emotion
11	770.336	770.336	6	43	510	R	shows	up_left gesture
11	770.393	770.393	6	43	511	R	says	You are not that far from the minimum; the difference is only 13 Francs. I am sure you can do it.
11	792.183	792.183	7	43	525	B	adds	Interlaken-Neuchatel (5-7)
11	793.273	793.273	7	43	527	B	adds	Luzern-Interlaken (1-5)
11	796.942	796.942	7	44	529	A	adds	Montreux-Neuchatel (6-7)
11	805.714	805.714	7	44	533	A	adds	Zermatt-Montreux (4-6)
11	809.461	809.461	7	45	535	B	adds	Neuchatel-Bern (7-3)
11	812.869	812.869	7	45	538	A	presses	compare (enabled)
11	816.349	816.349	7	45	540	A	presses	previous (enabled)
11	819.438	819.438	7	45	542	B	adds	Basel-Bern (0-3)
11	825.785	825.785	7	46	545	A	adds	Basel-Zurich (0-2)
11	827.501	827.501	7	46	547	A	adds	Zurich-Gallen (2-8)
11	830.552	830.552	7	47	549	B	adds	Gallen-Davos (8-9)
11	833.032	833.032	7	47	551	A	presses	compare (enabled)
11	833.073	833.073	7	47	552	A	presses	next (enabled)
11	834.078	834.078	7	47	554	A	presses	compare (enabled)
11	835.707	835.707	7	47	556	A	presses	submit (enabled)
11	836.241	836.241	7	47	557	T	submits	cost=29 (opt_cost=22)
11	836.504	836.504	7	47	558	R	shows	talking emotion
11	836.505	836.505	7	47	559	R	shows	up_left gesture
11	836.550	836.550	7	47	560	R	says	You are not that far from the minimum; the difference is only 7 Francs. I am sure you can do it.
11	836.648	836.648	7	47	562	B	presses	submit (enabled)
11	850.349	850.349	8	47	565	B	adds	Luzern-Zurich (1-2)
11	851.155	851.155	8	47	567	B	adds	Luzern-Davos (1-9)
11	854.544	854.544	8	48	572	B	presses	compare (enabled)
11	860.470	860.470	8	48	577	A	adds	Gallen-Davos (8-9)
11	861.158	861.158	8	48	579	B	presses	previous (enabled)
11	862.114	862.114	8	48	582	B	presses	previous (enabled)
11	862.637	862.637	8	48	584	B	presses	previous (enabled)
11	862.997	862.997	8	48	585	A	adds	Zurich-Bern (2-3)
11	863.111	863.111	8	49	587	B	presses	previous (enabled)
11	863.543	863.543	8	49	589	B	presses	previous (enabled)
11	868.511	868.511	8	49	591	B	adds	Interlaken-Bern (5-3)
11	869.324	869.324	8	49	593	B	adds	Zermatt-Interlaken (4-5)
11	876.417	876.417	8	50	595	A	adds	Zermatt-Montreux (4-6)
11	890.625	890.625	8	50	600	A	adds	Montreux-Neuchatel (6-7)
11	894.671	894.671	8	51	603	A	presses	compare (enabled)
11	896.477	896.477	8	51	604	B	adds	Basel-Neuchatel (0-7)
11	901.966	901.966	8	51	606	A	presses	submit (enabled)
11	902.209	902.209	8	51	607	T	submits	cost=24 (opt_cost=22)
11	902.419	902.419	8	51	608	R	shows	talking emotion
11	902.420	902.420	8	51	609	R	shows	up_left gesture
11	902.574	902.574	8	51	610	R	says	You are not that far from the minimum; the difference is only 2 Francs. I am sure you can do it.
11	902.615	902.615	8	51	612	B	presses	submit (enabled)
11	917.858	917.858	9	51	615	A	presses	compare (enabled)
11	917.880	917.880	9	51	616	B	adds	Basel-Neuchatel (0-7)
11	920.692	920.692	9	51	618	B	adds	Basel-Zurich (0-2)
11	924.671	924.671	9	52	620	A	adds	Montreux-Neuchatel (6-7)
11	930.849	930.849	9	52	622	A	adds	Interlaken-Montreux (5-6)
11	934.757	934.757	9	53	624	B	adds	Zermatt-Interlaken (4-5)
11	942.453	942.453	9	53	629	A	presses	previous (enabled)
11	944.089	944.089	9	53	632	A	presses	next (enabled)
11	946.390	946.390	9	53	634	B	adds	Interlaken-Bern (5-3)
11	954.928	954.928	9	54	636	A	adds	Zurich-Bern (2-3)
11	958.167	958.167	9	54	638	A	adds	Luzern-Zurich (1-2)
11	970.675	970.675	9	55	642	B	adds	Zermatt-Davos (4-9)
11	971.635	971.635	9	55	644	B	adds	Gallen-Davos (8-9)
11	973.310	973.310	9	56	646	B	presses	submit (enabled)
11	973.372	973.372	9	56	648	A	presses	submit (enabled)
11	973.408	973.408	9	56	649	T	submits	cost=31 (opt_cost=22)
11	973.581	973.581	9	56	650	R	shows	talking emotion
11	973.582	973.582	9	56	651	R	shows	up_left gesture
11	973.661	973.661	9	56	652	R	says	You are away from the minimum by 9 Francs. Let's Try again.
11	982.925	982.925	10	56	654	B	presses	compare (enabled)
11	984.595	984.595	10	56	657	B	presses	previous (enabled)
11	984.980	984.980	10	56	659	B	presses	previous (enabled)
11	985.412	985.412	10	56	661	B	presses	previous (enabled)
11	985.826	985.826	10	56	663	B	presses	previous (enabled)
11	986.393	986.393	10	56	665	B	presses	previous (enabled)
11	986.876	986.876	10	56	667	B	presses	previous (enabled)
11	987.360	987.360	10	56	669	B	presses	previous (enabled)
11	987.848	987.848	10	56	671	B	presses	previous (enabled)
11	989.160	989.160	10	56	675	B	presses	compare (enabled)
11	989.180	989.180	10	56	676	B	presses	next (enabled)
11	989.478	989.478	10	56	678	B	presses	compare (enabled)
11	989.494	989.494	10	56	679	B	presses	next (enabled)
11	989.860	989.860	10	56	682	B	presses	compare (enabled)
11	989.871	989.871	10	56	683	B	presses	next (enabled)
11	990.313	990.313	10	56	686	B	presses	compare (enabled)
11	990.330	990.330	10	56	687	B	presses	next (enabled)
11	990.743	990.743	10	56	691	B	presses	compare (enabled)
11	990.754	990.754	10	56	692	B	presses	next (enabled)
11	991.177	991.177	10	56	694	B	presses	compare (enabled)
11	991.189	991.189	10	56	695	B	presses	next (enabled)
11	992.523	992.523	10	56	697	A	presses	submit (disabled)
11	999.794	999.794	10	56	699	A	adds	Gallen-Davos (8-9)
11	1022.276	1022.276	10	56	704	A	adds	Luzern-Davos (1-9)
11	1023.716	1023.716	10	57	706	A	presses	compare (enabled)
11	1027.188	1027.188	10	57	708	A	presses	previous (enabled)
11	1038.573	1038.573	10	57	710	A	presses	previous (enabled)
11	1039.219	1039.219	10	57	712	A	presses	previous (enabled)
11	1040.221	1040.221	10	57	715	A	presses	compare (enabled)
11	1040.253	1040.253	10	57	716	A	presses	next (enabled)
11	1040.678	1040.678	10	57	718	A	presses	compare (enabled)
11	1040.700	1040.700	10	57	719	A	presses	next (enabled)
11	1069.709	1069.709	10	57	726	B	adds	Luzern-Zurich (1-2)
11	1079.059	1079.059	10	57	728	B	adds	Zurich-Bern (2-3)
11	1087.260	1087.260	10	58	730	B	presses	compare (enabled)
11	1087.272	1087.272	10	58	731	B	presses	next (enabled)
11	1088.459	1088.459	10	58	733	B	presses	compare (enabled)
11	1088.469	1088.469	10	58	734	B	presses	next (enabled)
11	1089.310	1089.310	10	58	736	B	presses	previous (enabled)
11	1104.528	1104.528	10	58	738	A	adds	Basel-Bern (0-3)
11	1181.009	1181.009	10	58	746	A	adds	Interlaken-Bern (5-3)
11	1232.887	1232.887	10	59	748	B	adds	Zermatt-Interlaken (4-5)
11	1239.192	1239.192	10	59	749	R	shows	observe gesture
11	1239.244	1239.244	10	59	750	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
11	1262.354	1262.354	10	59	754	B	adds	Zermatt-Montreux (4-6)
11	1277.645	1277.645	10	60	756	A	adds	Montreux-Neuchatel (6-7)
11	1280.241	1280.241	10	60	758	B	presses	submit (enabled)
11	1280.499	1280.499	10	60	760	A	presses	submit (enabled)
11	1280.576	1280.576	10	60	761	T	submits	cost=23 (opt_cost=22)
11	1280.915	1280.915	10	60	762	R	shows	up_left gesture
11	1280.916	1280.916	10	60	763	R	shows	talking emotion
11	1281.120	1281.120	10	60	764	R	says	You are not that far from the minimum; the difference is only 1 Francs. I am sure you can do it.
11	1289.983	1289.983	10	60	765	R	shows	talking emotion
11	1289.996	1289.996	10	60	766	R	shows	up_right gesture
11	1290.136	1290.136	10	60	767	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
11	1302.538	1302.538	11	60	769	B	presses	compare (enabled)
11	1304.307	1304.307	11	60	771	B	presses	compare (enabled)
11	1304.657	1304.657	11	60	773	B	presses	compare (enabled)
11	1321.669	1321.669	11	60	775	A	adds	Interlaken-Neuchatel (5-7)
11	1335.288	1335.288	11	60	778	B	presses	previous (enabled)
11	1336.893	1336.893	11	60	779	A	adds	Basel-Neuchatel (0-7)
11	1336.939	1336.939	11	61	781	B	presses	compare (enabled)
11	1336.949	1336.949	11	61	782	B	presses	next (enabled)
11	1359.926	1359.926	11	61	787	B	adds	Basel-Bern (0-3)
11	1392.684	1392.684	11	61	794	B	adds	Zurich-Bern (2-3)
11	1399.587	1399.587	11	62	796	B	presses	previous (enabled)
11	1400.050	1400.050	11	62	798	B	presses	previous (enabled)
11	1400.571	1400.571	11	62	800	B	presses	previous (enabled)
11	1403.742	1403.742	11	62	802	B	presses	compare (enabled)
11	1403.756	1403.756	11	62	803	B	presses	next (enabled)
11	1408.305	1408.305	11	62	805	A	adds	Luzern-Zurich (1-2)
11	1430.469	1430.469	11	62	808	A	adds	Luzern-Davos (1-9)
11	1463.219	1463.219	11	63	811	B	adds	Zermatt-Interlaken (4-5)
11	1467.024	1467.024	11	63	813	B	removes	Zermatt-Interlaken (4-5)
11	1477.421	1477.421	11	64	816	B	presses	previous (enabled)
11	1477.925	1477.925	11	64	818	B	presses	previous (enabled)
11	1480.015	1480.015	11	64	820	B	presses	compare (enabled)
11	1480.030	1480.030	11	64	821	B	presses	next (enabled)
11	1480.656	1480.656	11	64	823	B	presses	compare (enabled)
11	1480.672	1480.672	11	64	824	B	presses	next (enabled)
11	1486.870	1486.870	11	64	826	B	presses	previous (enabled)
11	1487.258	1487.258	11	64	828	B	presses	previous (enabled)
11	1500.621	1500.621	11	64	834	A	adds	Luzern-Zermatt (1-4)
11	1514.717	1514.717	11	64	837	A	adds	Gallen-Davos (8-9)
11	1518.109	1518.109	11	65	839	B	adds	Zermatt-Montreux (4-6)
11	1518.887	1518.887	11	65	841	A	presses	previous (enabled)
11	1519.893	1519.893	11	65	843	A	presses	compare (enabled)
11	1519.938	1519.938	11	65	844	A	presses	next (enabled)
11	1562.232	1562.232	11	65	849	A	presses	submit (enabled)
11	1562.692	1562.692	11	65	850	T	submits	cost=25 (opt_cost=22)
11	1563.065	1563.065	11	65	851	R	shows	talking emotion
11	1563.120	1563.120	11	65	852	R	shows	up_left gesture
11	1563.145	1563.145	11	65	854	B	presses	submit (enabled)
11	1563.217	1563.217	11	65	855	R	says	You are not that far from the minimum; the difference is only 3 Francs. I am sure you can do it.
11	1576.593	1576.593	12	65	857	A	presses	compare (enabled)
11	1577.215	1577.215	12	65	859	B	adds	Luzern-Zurich (1-2)
11	1577.574	1577.574	12	65	862	A	presses	previous (enabled)
11	1578.082	1578.082	12	65	863	B	adds	Luzern-Bern (1-3)
11	1580.427	1580.427	12	66	865	A	presses	help (enabled)
11	1581.213	1581.213	12	66	867	B	presses	previous (enabled)
11	1583.001	1583.001	12	66	869	B	presses	previous (enabled)
11	1583.588	1583.588	12	66	871	B	presses	previous (enabled)
11	1584.117	1584.117	12	66	873	B	presses	previous (enabled)
11	1584.438	1584.438	12	66	875	A	presses	submit (disabled)
11	1584.806	1584.806	12	66	877	B	presses	previous (enabled)
11	1585.417	1585.417	12	66	879	B	presses	previous (enabled)
11	1586.006	1586.006	12	66	881	B	presses	previous (enabled)
