team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
27	699.400	699.400	2	17	136	A	presses	submit (enabled)
27	700.408	700.408	2	17	137	T	submits	cost=36 (opt_cost=22)
27	705.332	705.332	2	17	139	B	presses	submit (enabled)
27	705.669	705.669	2	17	140	R	shows	talking emotion
27	705.671	705.671	2	17	141	R	shows	up_left gesture
27	705.750	705.750	2	17	142	R	says	You are not that far from the minimum; the difference is only 14 Francs. I am sure you can do it.
27	772.821	772.821	3	17	148	B	adds	Luzern-Bern (1-3)
27	777.861	777.861	3	17	150	B	removes	Luzern-Bern (1-3)
27	791.531	791.531	3	18	155	B	presses	compare (enabled)
27	793.624	793.624	3	18	157	A	adds	Neuchatel-Bern (7-3)
27	801.333	801.333	3	18	159	A	removes	Neuchatel-Bern (7-3)
27	831.221	831.221	3	19	165	B	adds	Zermatt-Montreux (4-6)
27	838.635	838.635	3	19	167	B	adds	Zermatt-Davos (4-9)
27	846.445	846.445	3	20	169	A	adds	Zurich-Davos (2-9)
27	853.683	853.683	3	20	171	A	adds	Gallen-Davos (8-9)
27	862.954	862.954	3	21	173	B	removes	Zurich-Davos (2-9)
27	881.069	881.069	3	21	176	B	adds	Zurich-Gallen (2-8)
27	890.253	890.253	3	22	178	A	adds	Montreux-Neuchatel (6-7)
27	936.392	936.392	3	22	191	A	adds	Neuchatel-Bern (7-3)
27	949.460	949.460	3	23	193	B	removes	Neuchatel-Bern (7-3)
27	962.399	962.399	3	23	197	B	adds	Basel-Neuchatel (0-7)
27	973.364	973.364	3	24	199	A	adds	Basel-Bern (0-3)
27	984.478	984.478	3	24	201	A	adds	Zurich-Bern (2-3)
27	1000.072	1000.072	3	25	203	B	adds	Interlaken-Bern (5-3)
27	1003.154	1003.154	3	25	205	B	removes	Interlaken-Bern (5-3)
27	1007.465	1007.465	3	26	208	A	adds	Luzern-Bern (1-3)
27	1024.246	1024.246	3	26	211	A	adds	Luzern-Interlaken (1-5)
27	1030.855	1030.855	3	27	214	A	presses	submit (enabled)
27	1031.086	1031.086	3	27	215	T	submits	cost=29 (opt_cost=22)
27	1034.905	1034.905	3	27	217	B	presses	submit (enabled)
27	1036.318	1036.318	3	27	218	R	shows	talking emotion
27	1036.318	1036.318	3	27	219	R	shows	up_left gesture
27	1036.422	1036.422	3	27	220	R	says	You are not that far from the minimum; the difference is only 7 Francs. I am sure you can do it.
27	1053.171	1053.171	4	27	222	B	adds	Zermatt-Davos (4-9)
27	1056.596	1056.596	4	27	225	B	removes	Zermatt-Davos (4-9)
27	1065.695	1065.695	4	28	227	A	adds	Zermatt-Montreux (4-6)
27	1071.412	1071.412	4	28	229	A	adds	Montreux-Neuchatel (6-7)
27	1086.587	1086.587	4	29	231	B	adds	Neuchatel-Bern (7-3)
27	1088.938	1088.938	4	30	234	A	adds	Basel-Neuchatel (0-7)
27	1089.414	1089.414	4	30	235	B	removes	Neuchatel-Bern (7-3)
27	1096.267	1096.267	4	31	237	A	removes	Basel-Neuchatel (0-7)
27	1104.756	1104.756	4	32	240	B	adds	Interlaken-Neuchatel (5-7)
27	1114.663	1114.663	4	32	243	A	removes	Luzern-Interlaken (1-5)
27	1115.514	1115.514	4	33	245	B	adds	Luzern-Interlaken (1-5)
27	1133.501	1133.501	4	34	251	A	adds	Zermatt-Davos (4-9)
27	1146.237	1146.237	4	34	253	B	adds	Luzern-Davos (1-9)
27	1158.260	1158.260	4	35	257	A	adds	Zurich-Gallen (2-8)
27	1159.431	1159.431	4	36	259	B	adds	Gallen-Davos (8-9)
27	1165.373	1165.373	4	36	261	A	adds	Luzern-Zurich (1-2)
27	1173.935	1173.935	4	37	263	B	adds	Luzern-Bern (1-3)
27	1176.562	1176.562	4	37	265	B	removes	Luzern-Bern (1-3)
27	1186.684	1186.684	4	38	269	A	adds	Basel-Zurich (0-2)
27	1190.026	1190.026	4	38	271	A	removes	Basel-Zurich (0-2)
27	1200.469	1200.469	4	39	274	B	adds	Zurich-Bern (2-3)
27	1203.299	1203.299	4	39	276	B	removes	Zurich-Bern (2-3)
27	1205.345	1205.345	4	40	278	A	adds	Zurich-Bern (2-3)
27	1210.728	1210.728	4	40	280	A	adds	Zurich-Davos (2-9)
27	1219.187	1219.187	4	41	282	B	removes	Zurich-Davos (2-9)
27	1238.705	1238.705	4	41	284	R	shows	observe gesture
27	1238.725	1238.725	4	41	285	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
27	1253.345	1253.345	4	41	288	B	adds	Basel-Neuchatel (0-7)
27	1256.358	1256.358	4	42	290	A	removes	Basel-Neuchatel (0-7)
27	1272.583	1272.583	4	42	295	A	adds	Interlaken-Bern (5-3)
27	1285.951	1285.951	4	43	297	B	removes	Interlaken-Bern (5-3)
27	1292.930	1292.930	4	43	300	B	adds	Basel-Bern (0-3)
27	1297.402	1297.402	4	44	302	A	adds	Luzern-Interlaken (1-5)
27	1313.520	1313.520	4	44	304	A	presses	submit (enabled)
27	1317.782	1317.782	4	44	305	T	submits	cost=30 (opt_cost=22)
27	1322.701	1322.701	4	44	307	B	presses	submit (enabled)
27	1323.139	1323.139	4	44	308	R	shows	talking emotion
27	1323.147	1323.147	4	44	309	R	shows	up_left gesture
27	1323.309	1323.309	4	44	310	R	says	You are away from the minimum by 8 Francs. Let's Try again.
27	1337.332	1337.332	5	44	313	B	presses	compare (enabled)
27	1339.202	1339.202	5	44	317	B	presses	previous (enabled)
27	1339.749	1339.749	5	44	319	B	presses	previous (enabled)
27	1340.151	1340.151	5	44	321	B	presses	previous (enabled)
27	1341.819	1341.819	5	44	324	B	presses	compare (enabled)
27	1341.828	1341.828	5	44	325	B	presses	next (enabled)
27	1342.183	1342.183	5	44	327	B	presses	compare (enabled)
27	1342.192	1342.192	5	44	328	B	presses	next (enabled)
27	1342.685	1342.685	5	44	330	B	presses	compare (enabled)
27	1342.693	1342.693	5	44	331	B	presses	next (enabled)
27	1375.590	1375.590	5	44	334	A	adds	Zermatt-Davos (4-9)
27	1395.362	1395.362	5	44	336	A	adds	Zermatt-Montreux (4-6)
27	1407.164	1407.164	5	45	338	B	adds	Montreux-Neuchatel (6-7)
27	1417.203	1417.203	5	46	343	A	removes	Neuchatel-Bern (7-3)
27	1418.638	1418.638	5	46	344	B	adds	Neuchatel-Bern (7-3)
27	1422.678	1422.678	5	47	346	A	adds	Basel-Neuchatel (0-7)
27	1430.781	1430.781	5	48	348	B	removes	Basel-Neuchatel (0-7)
27	1435.840	1435.840	5	48	350	B	adds	Interlaken-Neuchatel (5-7)
27	1445.863	1445.863	5	49	352	A	adds	Luzern-Interlaken (1-5)
27	1449.595	1449.595	5	49	354	A	removes	Luzern-Interlaken (1-5)
27	1459.285	1459.285	5	50	357	B	adds	Interlaken-Bern (5-3)
27	1475.642	1475.642	5	50	360	B	removes	Interlaken-Bern (5-3)
27	1484.200	1484.200	5	51	361	A	adds	Zermatt-Interlaken (4-5)
27	1493.379	1493.379	5	51	363	A	adds	Luzern-Zermatt (1-4)
27	1506.514	1506.514	5	52	366	B	removes	Luzern-Zermatt (1-4)
27	1524.633	1524.633	5	52	370	B	adds	Zurich-Davos (2-9)
27	1527.864	1527.864	5	53	372	A	adds	Luzern-Davos (1-9)
27	1533.759	1533.759	5	53	374	A	removes	Zurich-Davos (2-9)
27	1560.867	1560.867	5	54	387	B	adds	Zurich-Davos (2-9)
27	1581.989	1581.989	5	54	389	B	adds	Zurich-Gallen (2-8)
27	1588.056	1588.056	5	55	391	A	adds	Basel-Zurich (0-2)
27	1591.197	1591.197	5	55	393	A	removes	Basel-Zurich (0-2)
27	1599.522	1599.522	5	56	395	B	adds	Zurich-Bern (2-3)
27	1610.422	1610.422	5	56	398	B	removes	Zurich-Bern (2-3)
27	1614.180	1614.180	5	57	399	A	adds	Luzern-Bern (1-3)
27	1633.415	1633.415	5	57	401	A	adds	Basel-Bern (0-3)
27	1638.738	1638.738	5	58	403	A	presses	submit (enabled)
27	1638.823	1638.823	5	58	404	T	submits	cost=28 (opt_cost=22)
27	1643.602	1643.602	5	58	406	B	presses	submit (enabled)
27	1644.146	1644.146	5	58	407	R	shows	talking emotion
27	1644.146	1644.146	5	58	408	R	shows	up_left gesture
27	1644.244	1644.244	5	58	409	R	says	You are away from the minimum by 6 Francs. Let's Try again.
27	1650.647	1650.647	5	58	410	R	shows	talking emotion
27	1650.648	1650.648	5	58	411	R	shows	up_right gesture
27	1650.744	1650.744	5	58	412	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
27	1657.861	1657.861	6	58	414	A	presses	compare (enabled)
27	1660.024	1660.024	6	58	416	A	presses	previous (enabled)
27	1661.344	1661.344	6	58	418	A	presses	previous (enabled)
27	1662.075	1662.075	6	58	420	A	presses	previous (enabled)
27	1662.760	1662.760	6	58	422	A	presses	previous (enabled)
27	1666.751	1666.751	6	58	425	A	presses	compare (enabled)
27	1666.774	1666.774	6	58	426	A	presses	next (enabled)
27	1668.726	1668.726	6	58	429	A	presses	compare (enabled)
27	1668.756	1668.756	6	58	430	A	presses	next (enabled)
27	1670.775	1670.775	6	58	432	A	presses	compare (enabled)
27	1670.818	1670.818	6	58	433	A	presses	next (enabled)
27	1672.451	1672.451	6	58	435	A	presses	compare (enabled)
27	1672.463	1672.463	6	58	436	A	presses	next (enabled)
27	1682.745	1682.745	6	58	437	B	adds	Zermatt-Davos (4-9)
27	1686.103	1686.103	6	58	439	B	removes	Zermatt-Davos (4-9)
27	1689.653	1689.653	6	59	441	A	adds	Zurich-Davos (2-9)
27	1716.729	1716.729	6	59	445	A	adds	Luzern-Davos (1-9)
27	1719.278	1719.278	6	60	447	B	presses	compare (enabled)
27	1726.557	1726.557	6	60	449	B	removes	Luzern-Davos (1-9)
27	1745.452	1745.452	6	60	457	B	removes	Zurich-Davos (2-9)
27	1753.993	1753.993	6	61	461	A	adds	Zermatt-Montreux (4-6)
27	1763.440	1763.440	6	61	463	A	adds	Montreux-Neuchatel (6-7)
27	1787.143	1787.143	6	62	466	B	adds	Basel-Neuchatel (0-7)
27	1789.303	1789.303	6	62	469	B	removes	Basel-Neuchatel (0-7)
27	1790.648	1790.648	6	63	470	A	adds	Neuchatel-Bern (7-3)
27	1795.054	1795.054	6	63	472	A	removes	Neuchatel-Bern (7-3)
27	1808.646	1808.646	6	64	474	B	adds	Interlaken-Neuchatel (5-7)
27	1816.824	1816.824	6	64	476	B	adds	Luzern-Interlaken (1-5)
27	1822.567	1822.567	6	65	478	A	adds	Luzern-Davos (1-9)
27	1827.156	1827.156	6	65	480	A	adds	Gallen-Davos (8-9)
27	1868.220	1868.220	6	66	483	B	presses	submit (disabled)
27	1868.410	1868.410	6	66	485	B	presses	submit (disabled)
27	1868.587	1868.587	6	66	487	B	presses	submit (disabled)
27	1868.774	1868.774	6	66	489	B	presses	submit (disabled)
27	1868.955	1868.955	6	66	491	B	presses	submit (disabled)
27	1869.140	1869.140	6	66	493	B	presses	submit (disabled)
27	1869.312	1869.312	6	66	495	B	presses	submit (disabled)
27	1877.242	1877.242	6	66	497	B	adds	Basel-Neuchatel (0-7)
27	1888.605	1888.605	6	67	501	A	adds	Zurich-Bern (2-3)
27	1889.088	1889.088	6	67	502	B	adds	Zurich-Gallen (2-8)
27	1892.415	1892.415	6	68	504	A	adds	Basel-Bern (0-3)
27	1894.738	1894.738	6	68	506	A	presses	submit (enabled)
27	1894.776	1894.776	6	68	507	T	submits	cost=29 (opt_cost=22)
27	1898.221	1898.221	6	68	509	B	presses	submit (enabled)
27	1898.944	1898.944	6	68	511	B	presses	submit (enabled)
27	1900.052	1900.052	6	68	512	R	shows	talking emotion
27	1900.056	1900.056	6	68	513	R	shows	up_left gesture
27	1900.154	1900.154	6	68	514	R	says	You are away from the minimum by 7 Francs. Let's Try again.
