team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
31	654.078	654.078	1	15	187	R	shows	talking emotion
31	654.078	654.078	1	15	188	R	shows	point_front gesture
31	654.082	654.082	1	15	189	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
31	660.817	660.817	2	15	192	B	presses	help (enabled)
31	667.490	667.490	2	15	195	B	presses	compare (enabled)
31	685.716	685.716	2	15	199	A	adds	Luzern-Zurich (1-2)
31	721.760	721.760	2	15	208	A	adds	Luzern-Zermatt (1-4)
31	727.121	727.121	2	16	211	A	presses	compare (enabled)
31	738.716	738.716	2	16	213	B	adds	Zermatt-Interlaken (4-5)
31	816.624	816.624	2	16	220	B	adds	Zurich-Bern (2-3)
31	819.573	819.573	2	17	222	A	adds	Neuchatel-Bern (7-3)
31	823.254	823.254	2	17	224	A	removes	Neuchatel-Bern (7-3)
31	881.525	881.525	2	18	236	B	adds	Luzern-Davos (1-9)
31	891.882	891.882	2	18	239	B	adds	Gallen-Davos (8-9)
31	902.356	902.356	2	19	241	A	adds	Interlaken-Neuchatel (5-7)
31	928.549	928.549	2	19	243	A	adds	Basel-Bern (0-3)
31	938.850	938.850	2	20	244	R	shows	observe gesture
31	938.854	938.854	2	20	245	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
31	946.719	946.719	2	20	247	B	adds	Montreux-Neuchatel (6-7)
31	947.008	947.008	2	20	249	A	presses	submit (enabled)
31	948.304	948.304	2	20	250	T	submits	cost=23 (opt_cost=22)
31	949.512	949.512	2	20	252	B	presses	submit (enabled)
31	949.844	949.844	2	20	253	R	shows	talking emotion
31	949.847	949.847	2	20	254	R	shows	up_left gesture
31	949.990	949.990	2	20	255	R	says	You are away from the minimum by 1 Francs. Let's Try again.
31	956.354	956.354	3	20	257	A	presses	compare (enabled)
31	965.623	965.623	3	20	259	A	presses	previous (enabled)
31	967.589	967.589	3	20	262	A	presses	compare (enabled)
31	967.627	967.627	3	20	263	A	presses	next (enabled)
31	971.037	971.037	3	20	266	A	presses	previous (enabled)
31	972.424	972.424	3	20	268	A	presses	compare (enabled)
31	972.477	972.477	3	20	269	A	presses	next (enabled)
31	977.692	977.692	3	20	271	A	presses	previous (enabled)
31	978.814	978.814	3	20	273	A	presses	compare (enabled)
31	978.846	978.846	3	20	274	A	presses	next (enabled)
31	981.503	981.503	3	20	276	B	adds	Basel-Bern (0-3)
31	990.138	990.138	3	20	280	A	presses	previous (enabled)
31	991.413	991.413	3	20	282	A	presses	compare (enabled)
31	991.424	991.424	3	20	283	A	presses	next (enabled)
31	994.256	994.256	3	20	285	A	presses	previous (enabled)
31	995.005	995.005	3	20	287	A	presses	compare (enabled)
31	995.037	995.037	3	20	288	A	presses	next (enabled)
31	998.507	998.507	3	20	290	B	adds	Zurich-Bern (2-3)
31	1001.431	1001.431	3	21	292	A	adds	Luzern-Zurich (1-2)
31	1012.176	1012.176	3	21	296	A	adds	Luzern-Davos (1-9)
31	1021.416	1021.416	3	22	302	B	adds	Luzern-Zermatt (1-4)
31	1029.515	1029.515	3	22	305	A	presses	previous (enabled)
31	1030.714	1030.714	3	22	307	A	presses	compare (enabled)
31	1030.727	1030.727	3	22	308	A	presses	next (enabled)
31	1033.775	1033.775	3	22	310	B	adds	Zermatt-Montreux (4-6)
31	1045.109	1045.109	3	23	313	A	adds	Interlaken-Montreux (5-6)
31	1049.014	1049.014	3	23	315	A	removes	Interlaken-Montreux (5-6)
31	1052.532	1052.532	3	24	317	A	presses	previous (enabled)
31	1054.298	1054.298	3	24	320	A	presses	compare (enabled)
31	1054.311	1054.311	3	24	321	A	presses	next (enabled)
31	1055.450	1055.450	3	24	323	A	presses	previous (enabled)
31	1067.961	1067.961	3	24	326	B	adds	Montreux-Neuchatel (6-7)
31	1072.078	1072.078	3	24	328	B	adds	Interlaken-Neuchatel (5-7)
31	1076.280	1076.280	3	25	331	A	adds	Gallen-Davos (8-9)
31	1078.475	1078.475	3	25	333	A	presses	submit (enabled)
31	1078.591	1078.591	3	25	334	T	submits	cost=23 (opt_cost=22)
31	1078.864	1078.864	3	25	336	B	presses	submit (enabled)
31	1080.076	1080.076	3	25	337	R	shows	talking emotion
31	1080.082	1080.082	3	25	338	R	shows	up_left gesture
31	1080.177	1080.177	3	25	339	R	says	You are not that far from the minimum; the difference is only 1 Francs. I am sure you can do it.
31	1105.848	1105.848	4	25	342	B	presses	compare (enabled)
31	1112.818	1112.818	4	25	344	A	adds	Montreux-Neuchatel (6-7)
31	1121.383	1121.383	4	25	347	A	adds	Zermatt-Montreux (4-6)
31	1125.399	1125.399	4	26	349	A	presses	previous (enabled)
31	1125.615	1125.615	4	26	351	A	presses	previous (enabled)
31	1126.504	1126.504	4	26	353	A	presses	compare (enabled)
31	1126.524	1126.524	4	26	354	A	presses	next (enabled)
31	1126.630	1126.630	4	26	356	A	presses	compare (enabled)
31	1126.668	1126.668	4	26	357	A	presses	next (enabled)
31	1131.203	1131.203	4	26	359	A	presses	previous (enabled)
31	1131.420	1131.420	4	26	361	A	presses	previous (enabled)
31	1132.087	1132.087	4	26	363	A	presses	compare (enabled)
31	1132.098	1132.098	4	26	364	A	presses	next (enabled)
31	1132.232	1132.232	4	26	366	A	presses	compare (enabled)
31	1132.242	1132.242	4	26	367	A	presses	next (enabled)
31	1136.753	1136.753	4	26	369	A	presses	previous (enabled)
31	1137.153	1137.153	4	26	371	A	presses	previous (enabled)
31	1138.448	1138.448	4	26	373	A	presses	compare (enabled)
31	1138.463	1138.463	4	26	374	A	presses	next (enabled)
31	1138.567	1138.567	4	26	376	A	presses	compare (enabled)
31	1138.580	1138.580	4	26	377	A	presses	next (enabled)
31	1140.730	1140.730	4	26	379	A	presses	previous (enabled)
31	1142.043	1142.043	4	26	382	A	presses	compare (enabled)
31	1142.058	1142.058	4	26	383	A	presses	next (enabled)
31	1142.980	1142.980	4	26	384	B	adds	Zermatt-Davos (4-9)
31	1147.193	1147.193	4	26	386	B	adds	Gallen-Davos (8-9)
31	1158.428	1158.428	4	27	389	B	presses	previous (enabled)
31	1159.877	1159.877	4	27	391	B	presses	previous (enabled)
31	1170.122	1170.122	4	27	395	A	adds	Luzern-Zermatt (1-4)
31	1182.922	1182.922	4	27	399	A	adds	Luzern-Zurich (1-2)
31	1190.647	1190.647	4	28	403	A	presses	previous (enabled)
31	1191.051	1191.051	4	28	406	A	presses	previous (enabled)
31	1192.158	1192.158	4	28	409	A	presses	compare (enabled)
31	1192.186	1192.186	4	28	410	A	presses	next (enabled)
31	1192.280	1192.280	4	28	413	A	presses	compare (enabled)
31	1192.295	1192.295	4	28	414	A	presses	next (enabled)
31	1199.132	1199.132	4	28	416	A	presses	previous (enabled)
31	1199.507	1199.507	4	28	418	A	presses	previous (enabled)
31	1200.465	1200.465	4	28	420	A	presses	compare (enabled)
31	1200.475	1200.475	4	28	421	A	presses	next (enabled)
31	1200.714	1200.714	4	28	423	A	presses	compare (enabled)
31	1200.734	1200.734	4	28	424	A	presses	next (enabled)
31	1225.503	1225.503	4	28	427	A	presses	previous (enabled)
31	1225.698	1225.698	4	28	429	A	presses	previous (enabled)
31	1227.072	1227.072	4	28	431	A	presses	compare (enabled)
31	1227.103	1227.103	4	28	432	A	presses	next (enabled)
31	1227.229	1227.229	4	28	434	A	presses	compare (enabled)
31	1227.275	1227.275	4	28	435	A	presses	next (enabled)
31	1227.282	1227.282	4	28	436	B	adds	Interlaken-Neuchatel (5-7)
31	1229.858	1229.858	4	28	438	A	presses	previous (enabled)
31	1230.041	1230.041	4	28	440	A	presses	previous (enabled)
31	1231.063	1231.063	4	28	442	A	presses	compare (enabled)
31	1231.079	1231.079	4	28	443	A	presses	next (enabled)
31	1231.227	1231.227	4	28	445	A	presses	compare (enabled)
31	1231.244	1231.244	4	28	446	A	presses	next (enabled)
31	1234.391	1234.391	4	28	449	A	presses	previous (enabled)
31	1234.527	1234.527	4	28	451	A	presses	previous (enabled)
31	1235.428	1235.428	4	28	453	A	presses	compare (enabled)
31	1235.481	1235.481	4	28	454	A	presses	next (enabled)
31	1235.551	1235.551	4	28	456	A	presses	compare (enabled)
31	1235.569	1235.569	4	28	457	A	presses	next (enabled)
31	1244.743	1244.743	4	28	460	A	presses	previous (enabled)
31	1244.935	1244.935	4	28	462	A	presses	previous (enabled)
31	1245.821	1245.821	4	28	464	A	presses	compare (enabled)
31	1245.835	1245.835	4	28	465	A	presses	next (enabled)
31	1246.050	1246.050	4	28	467	A	presses	compare (enabled)
31	1246.101	1246.101	4	28	468	A	presses	next (enabled)
31	1248.587	1248.587	4	28	470	A	presses	previous (enabled)
31	1248.757	1248.757	4	28	472	A	presses	previous (enabled)
31	1250.373	1250.373	4	28	474	A	presses	compare (enabled)
31	1250.415	1250.415	4	28	475	A	presses	next (enabled)
31	1251.276	1251.276	4	28	477	A	presses	previous (enabled)
31	1256.292	1256.292	4	28	480	A	presses	compare (enabled)
31	1256.305	1256.305	4	28	481	A	presses	next (enabled)
31	1256.479	1256.479	4	28	483	A	presses	compare (enabled)
31	1256.494	1256.494	4	28	484	A	presses	next (enabled)
31	1261.662	1261.662	4	28	486	B	adds	Luzern-Bern (1-3)
31	1268.944	1268.944	4	29	488	A	adds	Basel-Bern (0-3)
31	1290.101	1290.101	4	29	490	A	presses	submit (enabled)
31	1290.144	1290.144	4	29	491	T	submits	cost=23 (opt_cost=22)
31	1291.129	1291.129	4	29	493	B	presses	submit (enabled)
31	1291.805	1291.805	4	29	494	R	shows	up_left gesture
31	1291.805	1291.805	4	29	495	R	shows	talking emotion
31	1291.926	1291.926	4	29	496	R	says	You are away from the minimum by 1 Francs. Let's Try again.
