team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
34	496.565	496.565	3	13	153	B	removes	Basel-Zurich (0-2)
34	498.995	498.995	3	13	155	B	adds	Basel-Bern (0-3)
34	521.771	521.771	3	14	159	A	adds	Basel-Neuchatel (0-7)
34	528.172	528.172	3	14	162	A	removes	Basel-Neuchatel (0-7)
34	535.199	535.199	3	15	164	B	adds	Neuchatel-Bern (7-3)
34	541.317	541.317	3	15	166	B	removes	Neuchatel-Bern (7-3)
34	545.968	545.968	3	16	168	A	adds	Basel-Neuchatel (0-7)
34	552.021	552.021	3	16	170	A	adds	Interlaken-Neuchatel (5-7)
34	557.097	557.097	3	17	172	B	adds	Interlaken-Montreux (5-6)
34	563.954	563.954	3	17	174	B	removes	Interlaken-Montreux (5-6)
34	571.700	571.700	3	18	176	A	adds	Zermatt-Montreux (4-6)
34	575.577	575.577	3	18	178	A	presses	submit (enabled)
34	576.511	576.511	3	18	179	T	submits	cost=26 (opt_cost=22)
34	576.778	576.778	3	18	180	R	shows	talking emotion
34	576.779	576.779	3	18	181	R	shows	up_left gesture
34	576.854	576.854	3	18	182	R	says	You are not that far from the minimum; the difference is only 4 Francs. I am sure you can do it.
34	577.080	577.080	3	18	184	B	presses	submit (enabled)
34	579.295	579.295	3	18	185	R	shows	thinking gesture
34	579.307	579.307	3	18	186	R	says	(Hmm) I see.
34	590.099	590.099	4	18	188	B	presses	compare (enabled)
34	621.051	621.051	4	18	192	A	adds	Zurich-Gallen (2-8)
34	630.319	630.319	4	18	194	A	removes	Zurich-Gallen (2-8)
34	639.468	639.468	4	19	196	B	adds	Gallen-Davos (8-9)
34	663.027	663.027	4	19	198	B	adds	Zermatt-Davos (4-9)
34	667.665	667.665	4	20	200	A	adds	Zermatt-Montreux (4-6)
34	680.440	680.440	4	20	206	A	adds	Zurich-Gallen (2-8)
34	756.943	756.943	4	21	211	B	adds	Montreux-Neuchatel (6-7)
34	766.343	766.343	4	21	213	B	adds	Basel-Neuchatel (0-7)
34	769.430	769.430	4	22	215	A	removes	Basel-Neuchatel (0-7)
34	775.257	775.257	4	22	217	A	adds	Interlaken-Neuchatel (5-7)
34	780.773	780.773	4	23	219	B	removes	Interlaken-Neuchatel (5-7)
34	785.155	785.155	4	23	221	B	adds	Neuchatel-Bern (7-3)
34	788.257	788.257	4	24	223	A	removes	Neuchatel-Bern (7-3)
34	790.445	790.445	4	24	225	A	adds	Interlaken-Neuchatel (5-7)
34	807.673	807.673	4	25	227	B	removes	Interlaken-Neuchatel (5-7)
34	833.505	833.505	4	25	229	B	adds	Neuchatel-Bern (7-3)
34	836.563	836.563	4	26	231	A	removes	Neuchatel-Bern (7-3)
34	838.957	838.957	4	26	233	A	adds	Interlaken-Neuchatel (5-7)
34	855.466	855.466	4	27	235	B	adds	Luzern-Interlaken (1-5)
34	861.788	861.788	4	27	238	B	removes	Luzern-Interlaken (1-5)
34	867.002	867.002	4	28	240	A	adds	Basel-Neuchatel (0-7)
34	883.136	883.136	4	28	242	A	adds	Basel-Bern (0-3)
34	897.780	897.780	4	29	245	B	adds	Interlaken-Bern (5-3)
34	905.706	905.706	4	29	247	B	removes	Interlaken-Bern (5-3)
34	908.270	908.270	4	30	249	A	adds	Luzern-Bern (1-3)
34	911.890	911.890	4	30	251	A	adds	Luzern-Interlaken (1-5)
34	915.790	915.790	4	31	253	A	presses	submit (enabled)
34	920.142	920.142	4	31	254	T	submits	cost=29 (opt_cost=22)
34	920.347	920.347	4	31	255	R	shows	talking emotion
34	920.347	920.347	4	31	256	R	shows	up_left gesture
34	920.454	920.454	4	31	257	R	says	You are not that far from the minimum; the difference is only 7 Francs. I am sure you can do it.
34	920.594	920.594	4	31	259	B	presses	submit (enabled)
34	947.861	947.861	5	31	266	B	adds	Gallen-Davos (8-9)
34	950.045	950.045	5	31	268	B	adds	Luzern-Davos (1-9)
34	955.424	955.424	5	32	270	A	adds	Luzern-Zurich (1-2)
34	963.711	963.711	5	32	272	A	adds	Basel-Zurich (0-2)
34	968.982	968.982	5	33	274	B	removes	Basel-Zurich (0-2)
34	970.742	970.742	5	33	276	B	adds	Zurich-Bern (2-3)
34	979.565	979.565	5	34	279	A	adds	Luzern-Zermatt (1-4)
34	1002.494	1002.494	5	34	286	A	removes	Luzern-Zermatt (1-4)
34	1019.765	1019.765	5	35	289	B	adds	Basel-Bern (0-3)
34	1050.143	1050.143	5	35	293	B	adds	Basel-Neuchatel (0-7)
34	1055.537	1055.537	5	36	295	A	adds	Interlaken-Neuchatel (5-7)
34	1060.305	1060.305	5	36	297	A	adds	Interlaken-Montreux (5-6)
34	1066.732	1066.732	5	37	299	B	adds	Zermatt-Montreux (4-6)
34	1068.512	1068.512	5	37	301	A	presses	submit (enabled)
34	1068.836	1068.836	5	37	302	T	submits	cost=26 (opt_cost=22)
34	1069.102	1069.102	5	37	303	R	shows	talking emotion
34	1069.106	1069.106	5	37	304	R	shows	up_left gesture
34	1069.202	1069.202	5	37	305	R	says	You are not that far from the minimum; the difference is only 4 Francs. I am sure you can do it.
34	1069.413	1069.413	5	37	307	B	presses	submit (enabled)
34	1077.992	1077.992	5	37	308	R	shows	talking emotion
34	1077.992	1077.992	5	37	309	R	shows	up_right gesture
34	1078.175	1078.175	5	37	310	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
34	1090.388	1090.388	6	37	312	A	presses	compare (enabled)
34	1099.791	1099.791	6	37	315	A	presses	previous (enabled)
34	1099.981	1099.981	6	37	316	B	adds	Gallen-Davos (8-9)
34	1110.513	1110.513	6	37	318	A	presses	previous (enabled)
34	1114.824	1114.824	6	37	320	A	presses	previous (enabled)
34	1121.278	1121.278	6	37	322	A	presses	next (enabled)
34	1121.448	1121.448	6	37	324	A	presses	compare (enabled)
34	1121.475	1121.475	6	37	325	A	presses	next (enabled)
34	1121.604	1121.604	6	37	327	A	presses	compare (enabled)
34	1121.651	1121.651	6	37	328	A	presses	next (enabled)
34	1122.799	1122.799	6	37	330	A	presses	compare (enabled)
34	1123.665	1123.665	6	37	332	A	presses	previous (enabled)
34	1124.625	1124.625	6	37	334	A	presses	previous (enabled)
34	1125.586	1125.586	6	37	336	A	presses	previous (enabled)
34	1126.272	1126.272	6	37	338	A	presses	previous (enabled)
34	1128.429	1128.429	6	37	341	A	presses	compare (enabled)
34	1128.444	1128.444	6	37	342	A	presses	next (enabled)
34	1128.681	1128.681	6	37	344	A	presses	compare (enabled)
34	1128.692	1128.692	6	37	345	A	presses	next (enabled)
34	1128.967	1128.967	6	37	347	A	presses	compare (enabled)
34	1128.978	1128.978	6	37	348	A	presses	next (enabled)
34	1129.293	1129.293	6	37	350	A	presses	compare (enabled)
34	1129.311	1129.311	6	37	351	A	presses	next (enabled)
34	1129.726	1129.726	6	37	353	A	presses	compare (enabled)
34	1141.043	1141.043	6	37	355	A	presses	previous (enabled)
34	1150.191	1150.191	6	37	357	B	adds	Zermatt-Davos (4-9)
34	1152.662	1152.662	6	38	359	B	presses	compare (enabled)
34	1169.697	1169.697	6	38	361	A	adds	Luzern-Zermatt (1-4)
34	1176.558	1176.558	6	38	364	A	removes	Luzern-Zermatt (1-4)
34	1186.913	1186.913	6	39	366	B	adds	Luzern-Zermatt (1-4)
34	1188.431	1188.431	6	39	368	B	adds	Luzern-Zurich (1-2)
34	1206.415	1206.415	6	40	377	A	adds	Zurich-Bern (2-3)
34	1213.186	1213.186	6	40	379	A	adds	Basel-Bern (0-3)
34	1219.227	1219.227	6	41	381	A	presses	previous (enabled)
34	1220.501	1220.501	6	41	384	A	presses	previous (enabled)
34	1221.224	1221.224	6	41	386	A	presses	previous (enabled)
34	1222.712	1222.712	6	41	390	B	adds	Interlaken-Bern (5-3)
34	1226.390	1226.390	6	41	394	A	presses	compare (enabled)
34	1226.415	1226.415	6	41	395	A	presses	next (enabled)
34	1226.835	1226.835	6	41	396	B	removes	Interlaken-Bern (5-3)
34	1242.237	1242.237	6	42	402	A	adds	Basel-Neuchatel (0-7)
34	1244.239	1244.239	6	42	404	A	adds	Interlaken-Neuchatel (5-7)
34	1249.333	1249.333	6	43	406	B	adds	Interlaken-Montreux (5-6)
34	1265.963	1265.963	6	43	408	B	removes	Interlaken-Montreux (5-6)
34	1268.625	1268.625	6	44	410	A	removes	Interlaken-Neuchatel (5-7)
34	1270.066	1270.066	6	44	412	A	adds	Montreux-Neuchatel (6-7)
34	1274.928	1274.928	6	45	414	B	adds	Interlaken-Montreux (5-6)
34	1283.211	1283.211	6	45	416	B	presses	submit (enabled)
34	1292.858	1292.858	6	45	418	A	presses	submit (enabled)
34	1292.933	1292.933	6	45	419	T	submits	cost=26 (opt_cost=22)
34	1293.205	1293.205	6	45	420	R	shows	talking emotion
34	1293.205	1293.205	6	45	421	R	shows	up_left gesture
34	1293.320	1293.320	6	45	422	R	says	You are away from the minimum by 4 Francs. Let's Try again.
