team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
30	772.798	772.798	6	31	285	A	presses	compare (enabled)
30	793.877	793.877	6	31	287	A	presses	previous (enabled)
30	796.363	796.363	6	31	289	A	presses	compare (enabled)
30	796.387	796.387	6	31	290	A	presses	next (enabled)
30	822.285	822.285	6	31	293	B	adds	Zermatt-Davos (4-9)
30	830.363	830.363	6	31	295	B	adds	Gallen-Davos (8-9)
30	845.023	845.023	6	32	301	A	adds	Zurich-Gallen (2-8)
30	854.979	854.979	6	32	303	A	adds	Luzern-Zurich (1-2)
30	869.472	869.472	6	33	306	A	presses	previous (enabled)
30	870.893	870.893	6	33	308	A	presses	previous (enabled)
30	871.778	871.778	6	33	310	A	presses	previous (enabled)
30	872.635	872.635	6	33	312	A	presses	previous (enabled)
30	874.037	874.037	6	33	314	A	presses	compare (enabled)
30	874.058	874.058	6	33	315	A	presses	next (enabled)
30	874.933	874.933	6	33	317	A	presses	compare (enabled)
30	874.963	874.963	6	33	318	A	presses	next (enabled)
30	880.004	880.004	6	33	320	A	presses	compare (enabled)
30	880.021	880.021	6	33	321	A	presses	next (enabled)
30	881.329	881.329	6	33	323	A	presses	compare (enabled)
30	881.350	881.350	6	33	324	A	presses	next (enabled)
30	885.661	885.661	6	33	326	A	presses	previous (enabled)
30	886.663	886.663	6	33	328	A	presses	previous (enabled)
30	887.623	887.623	6	33	330	A	presses	compare (enabled)
30	887.653	887.653	6	33	331	A	presses	next (enabled)
30	887.861	887.861	6	33	333	A	presses	compare (enabled)
30	887.912	887.912	6	33	334	A	presses	next (enabled)
30	899.851	899.851	6	33	336	A	presses	previous (enabled)
30	901.603	901.603	6	33	338	A	presses	compare (enabled)
30	901.633	901.633	6	33	339	A	presses	next (enabled)
30	915.886	915.886	6	33	340	B	adds	Luzern-Interlaken (1-5)
30	920.044	920.044	6	34	342	A	adds	Luzern-Bern (1-3)
30	921.285	921.285	6	34	345	B	removes	Luzern-Interlaken (1-5)
30	924.985	924.985	6	35	348	B	presses	compare (enabled)
30	971.669	971.669	6	35	355	A	adds	Neuchatel-Bern (7-3)
30	981.786	981.786	6	36	358	B	removes	Neuchatel-Bern (7-3)
30	984.841	984.841	6	36	360	A	presses	previous (enabled)
30	999.745	999.745	6	36	362	A	presses	next (enabled)
30	1001.138	1001.138	6	36	364	A	presses	previous (enabled)
30	1001.615	1001.615	6	36	366	A	presses	previous (enabled)
30	1002.216	1002.216	6	36	368	A	presses	previous (enabled)
30	1002.907	1002.907	6	36	370	A	presses	previous (enabled)
30	1004.970	1004.970	6	36	372	A	presses	compare (enabled)
30	1005.013	1005.013	6	36	373	A	presses	next (enabled)
30	1005.452	1005.452	6	36	375	A	presses	compare (enabled)
30	1005.470	1005.470	6	36	376	A	presses	next (enabled)
30	1006.840	1006.840	6	36	379	A	presses	compare (enabled)
30	1006.854	1006.854	6	36	380	A	presses	next (enabled)
30	1007.362	1007.362	6	36	382	A	presses	compare (enabled)
30	1007.385	1007.385	6	36	383	A	presses	next (enabled)
30	1027.263	1027.263	6	36	385	A	presses	previous (enabled)
30	1029.729	1029.729	6	36	387	A	presses	compare (enabled)
30	1029.766	1029.766	6	36	388	A	presses	next (enabled)
30	1042.596	1042.596	6	36	392	B	adds	Zermatt-Montreux (4-6)
30	1055.571	1055.571	6	37	395	A	adds	Montreux-Neuchatel (6-7)
30	1064.236	1064.236	6	37	399	A	adds	Interlaken-Neuchatel (5-7)
30	1073.171	1073.171	6	38	401	A	presses	previous (enabled)
30	1078.269	1078.269	6	38	403	A	presses	compare (enabled)
30	1078.284	1078.284	6	38	404	A	presses	next (enabled)
30	1082.186	1082.186	6	38	406	A	presses	submit (enabled)
30	1084.514	1084.514	6	38	408	T	submits	cost=23 (opt_cost=22)
30	1084.626	1084.626	7	38	409	B	adds	Basel-Bern (0-3)
30	1084.758	1084.758	7	38	410	R	shows	talking emotion
30	1084.759	1084.759	7	38	411	R	shows	up_left gesture
30	1084.833	1084.833	7	38	412	R	says	You are not that far from the minimum; the difference is only 1 Francs. I am sure you can do it.
30	1088.937	1088.937	7	38	414	B	presses	submit (enabled)
30	1116.519	1116.519	7	38	416	A	presses	compare (enabled)
30	1118.485	1118.485	7	38	418	A	presses	previous (enabled)
30	1119.509	1119.509	7	38	420	A	presses	compare (enabled)
30	1119.525	1119.525	7	38	421	A	presses	next (enabled)
30	1154.703	1154.703	7	38	423	B	adds	Gallen-Davos (8-9)
30	1176.581	1176.581	7	39	429	A	presses	previous (enabled)
30	1177.222	1177.222	7	39	431	A	presses	previous (enabled)
30	1178.535	1178.535	7	39	433	A	presses	compare (enabled)
30	1178.547	1178.547	7	39	434	A	presses	next (enabled)
30	1179.246	1179.246	7	39	436	A	presses	compare (enabled)
30	1179.264	1179.264	7	39	437	A	presses	next (enabled)
30	1190.650	1190.650	7	39	440	A	presses	previous (enabled)
30	1191.159	1191.159	7	39	442	A	presses	previous (enabled)
30	1191.630	1191.630	7	39	444	A	presses	previous (enabled)
30	1192.094	1192.094	7	39	446	A	presses	previous (enabled)
30	1192.606	1192.606	7	39	448	A	presses	previous (enabled)
30	1197.400	1197.400	7	39	451	B	adds	Luzern-Davos (1-9)
30	1208.084	1208.084	7	39	453	B	presses	previous (enabled)
30	1208.634	1208.634	7	39	455	B	presses	previous (enabled)
30	1217.086	1217.086	7	40	457	A	adds	Luzern-Zurich (1-2)
30	1218.685	1218.685	7	40	459	B	presses	previous (enabled)
30	1225.377	1225.377	7	40	461	A	adds	Zurich-Bern (2-3)
30	1226.035	1226.035	7	41	463	B	presses	previous (enabled)
30	1226.618	1226.618	7	41	465	B	presses	previous (enabled)
30	1230.520	1230.520	7	41	468	A	presses	compare (enabled)
30	1230.562	1230.562	7	41	469	A	presses	next (enabled)
30	1231.110	1231.110	7	41	471	A	presses	compare (enabled)
30	1231.124	1231.124	7	41	472	A	presses	next (enabled)
30	1231.732	1231.732	7	41	474	A	presses	compare (enabled)
30	1231.748	1231.748	7	41	475	A	presses	next (enabled)
30	1232.198	1232.198	7	41	477	A	presses	compare (enabled)
30	1232.211	1232.211	7	41	478	A	presses	next (enabled)
30	1232.817	1232.817	7	41	480	A	presses	compare (enabled)
30	1232.831	1232.831	7	41	481	A	presses	next (enabled)
30	1259.425	1259.425	7	41	485	A	presses	previous (enabled)
30	1259.830	1259.830	7	41	487	A	presses	previous (enabled)
30	1261.082	1261.082	7	41	489	A	presses	compare (enabled)
30	1261.092	1261.092	7	41	490	A	presses	next (enabled)
30	1261.304	1261.304	7	41	492	A	presses	compare (enabled)
30	1261.352	1261.352	7	41	493	A	presses	next (enabled)
30	1283.400	1283.400	7	41	496	B	adds	Basel-Bern (0-3)
30	1283.798	1283.798	7	41	498	A	presses	previous (enabled)
30	1284.238	1284.238	7	41	500	A	presses	previous (enabled)
30	1298.476	1298.476	7	41	503	A	presses	previous (enabled)
30	1302.520	1302.520	7	41	505	A	presses	compare (enabled)
30	1302.564	1302.564	7	41	506	A	presses	next (enabled)
30	1306.276	1306.276	7	41	508	A	presses	compare (enabled)
30	1306.289	1306.289	7	41	509	A	presses	next (enabled)
30	1311.684	1311.684	7	41	510	B	adds	Luzern-Zermatt (1-4)
30	1319.300	1319.300	7	42	514	B	presses	compare (enabled)
30	1319.313	1319.313	7	42	515	B	presses	next (enabled)
30	1319.821	1319.821	7	42	518	B	presses	compare (enabled)
30	1319.833	1319.833	7	42	519	B	presses	next (enabled)
30	1329.934	1329.934	7	42	522	B	presses	previous (enabled)
30	1330.366	1330.366	7	42	524	B	presses	previous (enabled)
30	1330.650	1330.650	7	42	525	A	adds	Zermatt-Interlaken (4-5)
30	1333.300	1333.300	7	42	527	A	adds	Interlaken-Neuchatel (5-7)
30	1339.548	1339.548	7	43	529	A	presses	submit (enabled)
30	1339.604	1339.604	7	43	530	T	submits	cost=23 (opt_cost=22)
30	1339.965	1339.965	7	43	532	R	shows	talking emotion
30	1339.968	1339.968	7	43	533	R	shows	up_left gesture
30	1340.089	1340.089	7	43	534	R	says	You are not that far from the minimum; the difference is only 1 Francs. I am sure you can do it.
30	1340.839	1340.839	8	43	535	B	adds	Montreux-Neuchatel (6-7)
30	1341.682	1341.682	8	43	537	B	presses	submit (enabled)
30	1373.813	1373.813	8	43	539	A	presses	compare (enabled)
30	1375.625	1375.625	8	43	541	A	presses	previous (enabled)
30	1381.688	1381.688	8	43	543	A	presses	compare (enabled)
30	1381.706	1381.706	8	43	544	A	presses	next (enabled)
30	1383.665	1383.665	8	43	546	B	adds	Zermatt-Montreux (4-6)
30	1394.957	1394.957	8	44	550	B	adds	Montreux-Neuchatel (6-7)
30	1407.464	1407.464	8	44	552	B	presses	previous (enabled)
30	1408.098	1408.098	8	44	554	B	presses	previous (enabled)
30	1409.214	1409.214	8	44	556	B	presses	previous (enabled)
30	1416.649	1416.649	8	44	559	B	presses	previous (enabled)
30	1418.232	1418.232	8	45	561	A	adds	Zermatt-Interlaken (4-5)
30	1423.131	1423.131	8	45	563	B	presses	previous (enabled)
30	1424.730	1424.730	8	45	565	B	presses	previous (enabled)
30	1440.147	1440.147	8	45	570	B	presses	compare (enabled)
30	1440.161	1440.161	8	45	571	B	presses	next (enabled)
30	1442.163	1442.163	8	45	573	B	presses	compare (enabled)
30	1442.180	1442.180	8	45	574	B	presses	next (enabled)
30	1444.763	1444.763	8	45	577	B	presses	compare (enabled)
30	1444.776	1444.776	8	45	578	B	presses	next (enabled)
30	1445.582	1445.582	8	45	580	B	presses	compare (enabled)
30	1445.594	1445.594	8	45	581	B	presses	next (enabled)
30	1446.247	1446.247	8	45	583	B	presses	compare (enabled)
30	1446.258	1446.258	8	45	584	B	presses	next (enabled)
30	1448.700	1448.700	8	45	586	B	presses	previous (enabled)
30	1449.148	1449.148	8	45	588	B	presses	previous (enabled)
30	1449.713	1449.713	8	45	590	B	presses	previous (enabled)
30	1453.804	1453.804	8	45	592	A	adds	Interlaken-Neuchatel (5-7)
30	1454.665	1454.665	8	46	594	B	presses	previous (enabled)
30	1460.914	1460.914	8	46	596	A	presses	previous (enabled)
30	1480.252	1480.252	8	46	600	A	presses	previous (enabled)
30	1480.776	1480.776	8	46	602	A	presses	previous (enabled)
30	1481.687	1481.687	8	46	604	A	presses	compare (enabled)
30	1481.699	1481.699	8	46	605	A	presses	next (enabled)
30	1481.897	1481.897	8	46	607	A	presses	compare (enabled)
30	1481.946	1481.946	8	46	608	A	presses	next (enabled)
30	1491.430	1491.430	8	46	610	B	adds	Zermatt-Davos (4-9)
30	1498.864	1498.864	8	46	613	B	adds	Gallen-Davos (8-9)
30	1499.166	1499.166	8	47	614	A	adds	Zurich-Gallen (2-8)
30	1503.630	1503.630	8	47	616	A	adds	Luzern-Zurich (1-2)
30	1507.562	1507.562	8	48	619	B	presses	previous (enabled)
30	1518.400	1518.400	8	48	623	A	presses	submit (enabled)
30	1518.438	1518.438	8	48	624	T	submits	cost=25 (opt_cost=22)
30	1518.687	1518.687	8	48	625	R	shows	talking emotion
30	1518.692	1518.692	8	48	626	R	shows	up_left gesture
30	1518.797	1518.797	8	48	627	R	says	You are away from the minimum by 3 Francs. Let's Try again.
30	1518.880	1518.880	9	48	628	B	adds	Luzern-Bern (1-3)
30	1520.069	1520.069	9	48	630	B	adds	Basel-Bern (0-3)
30	1521.324	1521.324	9	49	632	B	presses	submit (enabled)
