team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
46	557.384	557.384	1	8	87	B	adds	Zermatt-Interlaken (4-5)
46	561.584	561.584	1	8	89	B	removes	Zermatt-Interlaken (4-5)
46	569.106	569.106	1	9	94	A	adds	Montreux-Neuchatel (6-7)
46	577.208	577.208	1	9	96	A	removes	Interlaken-Montreux (5-6)
46	593.730	593.730	1	10	99	B	removes	Interlaken-Bern (5-3)
46	629.539	629.539	1	10	103	B	adds	Zermatt-Interlaken (4-5)
46	661.067	661.067	1	11	106	A	adds	Interlaken-Neuchatel (5-7)
46	665.183	665.183	1	11	108	A	removes	Interlaken-Neuchatel (5-7)
46	737.812	737.812	1	12	112	A	presses	submit (enabled)
46	737.851	737.851	1	12	113	T	submits	cost=27 (opt_cost=22)
46	738.454	738.454	1	12	115	B	presses	submit (enabled)
46	741.296	741.296	1	12	116	R	shows	talking emotion
46	741.296	741.296	1	12	117	R	shows	up_left gesture
46	741.386	741.386	1	12	118	R	says	You are not that far from the minimum; the difference is only 5 Francs. I am sure you can do it.
46	750.252	750.252	1	12	119	R	shows	talking emotion
46	750.253	750.253	1	12	120	R	shows	point_front gesture
46	750.295	750.295	1	12	121	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
46	761.516	761.516	2	12	123	A	presses	compare (enabled)
46	761.915	761.915	2	12	125	A	presses	compare (enabled)
46	765.104	765.104	2	12	127	B	presses	help (enabled)
46	765.772	765.772	2	12	129	A	presses	compare (enabled)
46	771.070	771.070	2	12	132	B	presses	help (enabled)
46	780.191	780.191	2	12	136	A	presses	compare (enabled)
46	811.787	811.787	2	12	138	B	adds	Gallen-Davos (8-9)
46	829.650	829.650	2	12	140	B	adds	Zurich-Gallen (2-8)
46	831.620	831.620	2	13	142	B	presses	compare (enabled)
46	862.236	862.236	2	13	148	A	adds	Luzern-Zurich (1-2)
46	869.369	869.369	2	13	150	A	adds	Luzern-Interlaken (1-5)
46	879.021	879.021	2	14	152	B	removes	Luzern-Interlaken (1-5)
46	884.631	884.631	2	14	155	B	adds	Luzern-Zermatt (1-4)
46	886.930	886.930	2	15	157	A	adds	Luzern-Bern (1-3)
46	922.652	922.652	2	15	159	A	removes	Luzern-Bern (1-3)
46	935.019	935.019	2	16	161	B	adds	Zermatt-Montreux (4-6)
46	964.179	964.179	2	16	165	B	adds	Basel-Zurich (0-2)
46	972.735	972.735	2	17	167	A	removes	Basel-Zurich (0-2)
46	988.170	988.170	2	17	169	A	adds	Montreux-Neuchatel (6-7)
46	1052.134	1052.134	2	18	171	B	adds	Basel-Neuchatel (0-7)
46	1058.397	1058.397	2	18	173	B	adds	Basel-Bern (0-3)
46	1090.680	1090.680	2	19	176	A	adds	Zermatt-Interlaken (4-5)
46	1122.926	1122.926	2	19	182	A	removes	Basel-Bern (0-3)
46	1202.598	1202.598	2	20	185	B	adds	Luzern-Bern (1-3)
46	1210.130	1210.130	2	20	187	B	removes	Basel-Neuchatel (0-7)
46	1217.219	1217.219	2	21	191	A	adds	Basel-Bern (0-3)
46	1227.754	1227.754	2	21	195	A	removes	Basel-Bern (0-3)
46	1238.801	1238.801	2	22	196	R	shows	observe gesture
46	1238.820	1238.820	2	22	197	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
46	1281.894	1281.894	2	22	202	B	adds	Zermatt-Davos (4-9)
46	1286.730	1286.730	2	22	204	B	removes	Zermatt-Davos (4-9)
46	1289.247	1289.247	2	23	206	B	presses	compare (enabled)
46	1302.450	1302.450	2	23	209	B	presses	compare (enabled)
46	1318.920	1318.920	2	23	212	A	adds	Interlaken-Neuchatel (5-7)
46	1336.820	1336.820	2	23	214	A	removes	Interlaken-Neuchatel (5-7)
46	1351.580	1351.580	2	24	217	B	adds	Interlaken-Neuchatel (5-7)
46	1374.271	1374.271	2	24	219	B	adds	Basel-Bern (0-3)
46	1432.655	1432.655	2	25	221	A	presses	submit (enabled)
46	1434.017	1434.017	2	25	222	T	submits	cost=25 (opt_cost=22)
46	1437.185	1437.185	2	25	224	B	presses	submit (enabled)
46	1437.528	1437.528	2	25	225	R	shows	talking emotion
46	1437.529	1437.529	2	25	226	R	shows	up_left gesture
46	1437.616	1437.616	2	25	227	R	says	You are away from the minimum by 3 Francs. Let's Try again.
46	1446.162	1446.162	3	25	229	B	presses	compare (enabled)
46	1447.715	1447.715	3	25	231	B	presses	previous (enabled)
46	1448.462	1448.462	3	25	233	B	presses	compare (enabled)
46	1448.476	1448.476	3	25	234	B	presses	next (enabled)
46	1449.313	1449.313	3	25	237	B	presses	previous (enabled)
46	1450.432	1450.432	3	25	239	B	presses	compare (enabled)
46	1450.445	1450.445	3	25	240	B	presses	next (enabled)
46	1451.149	1451.149	3	25	242	B	presses	previous (enabled)
46	1451.617	1451.617	3	25	244	B	presses	compare (enabled)
46	1451.639	1451.639	3	25	245	B	presses	next (enabled)
46	1452.081	1452.081	3	25	247	B	presses	previous (enabled)
46	1452.482	1452.482	3	25	249	B	presses	compare (enabled)
46	1452.494	1452.494	3	25	250	B	presses	next (enabled)
46	1452.579	1452.579	3	25	251	A	adds	Zurich-Davos (2-9)
46	1452.920	1452.920	3	25	253	B	presses	previous (enabled)
46	1454.062	1454.062	3	25	256	B	presses	compare (enabled)
46	1454.073	1454.073	3	25	257	B	presses	next (enabled)
46	1454.731	1454.731	3	25	259	B	presses	previous (enabled)
46	1455.584	1455.584	3	25	261	B	presses	compare (enabled)
46	1455.599	1455.599	3	25	262	B	presses	next (enabled)
46	1456.296	1456.296	3	25	264	B	presses	previous (enabled)
46	1457.128	1457.128	3	25	266	B	presses	compare (enabled)
46	1457.140	1457.140	3	25	267	B	presses	next (enabled)
46	1458.381	1458.381	3	25	269	B	presses	previous (enabled)
46	1458.871	1458.871	3	25	271	B	presses	compare (enabled)
46	1458.879	1458.879	3	25	272	B	presses	next (enabled)
46	1461.202	1461.202	3	25	274	A	adds	Zurich-Gallen (2-8)
46	1471.851	1471.851	3	26	276	A	presses	previous (enabled)
46	1472.698	1472.698	3	26	278	A	presses	compare (enabled)
46	1472.712	1472.712	3	26	279	A	presses	next (enabled)
46	1492.162	1492.162	3	26	282	B	removes	Zurich-Davos (2-9)
46	1501.976	1501.976	3	26	287	B	adds	Gallen-Davos (8-9)
46	1508.195	1508.195	3	27	288	A	adds	Basel-Zurich (0-2)
46	1508.863	1508.863	3	27	290	B	presses	previous (enabled)
46	1509.428	1509.428	3	27	292	B	presses	compare (enabled)
46	1509.444	1509.444	3	27	293	B	presses	next (enabled)
46	1510.095	1510.095	3	27	295	B	presses	previous (enabled)
46	1510.641	1510.641	3	27	297	B	presses	compare (enabled)
46	1510.650	1510.650	3	27	298	B	presses	next (enabled)
46	1511.974	1511.974	3	27	301	A	removes	Basel-Zurich (0-2)
46	1515.079	1515.079	3	28	303	B	presses	compare (enabled)
46	1520.616	1520.616	3	28	306	B	adds	Zurich-Bern (2-3)
46	1525.155	1525.155	3	28	309	B	adds	Luzern-Bern (1-3)
46	1530.588	1530.588	3	29	310	A	adds	Luzern-Zermatt (1-4)
46	1531.928	1531.928	3	29	313	B	presses	compare (enabled)
46	1532.920	1532.920	3	29	316	B	presses	previous (enabled)
46	1533.448	1533.448	3	29	317	A	adds	Zermatt-Interlaken (4-5)
46	1533.520	1533.520	3	30	319	B	presses	compare (enabled)
46	1533.532	1533.532	3	30	320	B	presses	next (enabled)
46	1542.495	1542.495	3	30	322	B	adds	Interlaken-Neuchatel (5-7)
