team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
44	683.096	683.096	6	32	271	B	adds	Basel-Neuchatel (0-7)
44	693.617	693.617	6	33	273	A	adds	Interlaken-Neuchatel (5-7)
44	707.228	707.228	6	33	275	A	adds	Zermatt-Interlaken (4-5)
44	711.152	711.152	6	34	277	A	presses	submit (enabled)
44	711.190	711.190	6	34	278	T	submits	cost=27 (opt_cost=22)
44	712.390	712.390	6	34	280	B	presses	submit (enabled)
44	712.857	712.857	6	34	281	R	shows	talking emotion
44	712.858	712.858	6	34	282	R	shows	up_left gesture
44	712.946	712.946	6	34	283	R	says	You are away from the minimum by 5 Francs. Let's Try again.
44	720.474	720.474	7	34	285	A	presses	compare (enabled)
44	732.422	732.422	7	34	287	B	adds	Zermatt-Montreux (4-6)
44	739.130	739.130	7	34	289	B	adds	Zermatt-Davos (4-9)
44	748.572	748.572	7	35	291	A	adds	Gallen-Davos (8-9)
44	754.932	754.932	7	35	293	A	adds	Zurich-Gallen (2-8)
44	763.262	763.262	7	36	295	B	adds	Luzern-Zurich (1-2)
44	767.539	767.539	7	36	297	B	adds	Luzern-Bern (1-3)
44	775.443	775.443	7	37	299	A	adds	Interlaken-Bern (5-3)
44	783.266	783.266	7	37	301	A	adds	Interlaken-Neuchatel (5-7)
44	800.371	800.371	7	38	303	B	adds	Zermatt-Interlaken (4-5)
44	814.223	814.223	7	38	305	B	adds	Basel-Neuchatel (0-7)
44	816.864	816.864	7	39	307	A	presses	submit (enabled)
44	820.524	820.524	7	39	308	T	submits	cost=28 (opt_cost=22)
44	821.893	821.893	7	39	310	B	presses	submit (enabled)
44	822.133	822.133	7	39	311	R	shows	talking emotion
44	822.133	822.133	7	39	312	R	shows	up_left gesture
44	822.206	822.206	7	39	313	R	says	You are away from the minimum by 6 Francs. Let's Try again.
44	830.162	830.162	8	39	315	B	presses	compare (enabled)
44	834.874	834.874	8	39	317	A	adds	Interlaken-Montreux (5-6)
44	845.470	845.470	8	39	319	A	adds	Interlaken-Neuchatel (5-7)
44	855.643	855.643	8	40	321	B	adds	Basel-Neuchatel (0-7)
44	861.438	861.438	8	40	323	B	adds	Basel-Bern (0-3)
44	866.905	866.905	8	41	325	A	adds	Zurich-Bern (2-3)
44	871.921	871.921	8	41	328	A	adds	Luzern-Bern (1-3)
44	888.943	888.943	8	42	330	B	adds	Luzern-Zermatt (1-4)
44	894.553	894.553	8	42	332	B	adds	Zermatt-Davos (4-9)
44	900.064	900.064	8	43	334	A	adds	Gallen-Davos (8-9)
44	905.106	905.106	8	43	336	A	presses	submit (enabled)
44	905.149	905.149	8	43	337	T	submits	cost=28 (opt_cost=22)
44	906.197	906.197	8	43	339	B	presses	submit (enabled)
44	906.211	906.211	8	43	341	A	presses	submit (enabled)
44	908.896	908.896	8	43	342	R	shows	talking emotion
44	908.897	908.897	8	43	343	R	shows	up_left gesture
44	908.994	908.994	8	43	344	R	says	You are away from the minimum by 6 Francs. Let's Try again.
44	917.858	917.858	9	43	346	B	presses	compare (enabled)
44	923.974	923.974	9	43	348	A	adds	Zermatt-Interlaken (4-5)
44	937.819	937.819	9	43	350	A	adds	Zermatt-Montreux (4-6)
44	949.142	949.142	9	44	353	B	adds	Montreux-Neuchatel (6-7)
44	956.034	956.034	9	44	355	B	adds	Neuchatel-Bern (7-3)
44	964.710	964.710	9	45	358	A	removes	Neuchatel-Bern (7-3)
44	972.610	972.610	9	45	360	A	adds	Basel-Neuchatel (0-7)
44	985.060	985.060	9	46	362	B	adds	Basel-Bern (0-3)
44	997.831	997.831	9	46	364	B	adds	Zurich-Bern (2-3)
44	1006.881	1006.881	9	47	366	A	adds	Zurich-Gallen (2-8)
44	1010.945	1010.945	9	47	368	A	adds	Gallen-Davos (8-9)
44	1020.008	1020.008	9	48	370	B	adds	Luzern-Davos (1-9)
44	1027.133	1027.133	9	48	372	A	presses	submit (enabled)
44	1027.242	1027.242	9	48	373	T	submits	cost=24 (opt_cost=22)
44	1028.107	1028.107	9	48	375	B	presses	submit (enabled)
44	1028.799	1028.799	9	48	376	R	shows	talking emotion
44	1028.838	1028.838	9	48	377	R	shows	up_left gesture
44	1028.883	1028.883	9	48	378	R	says	You are away from the minimum by 2 Francs. Let's Try again.
44	1035.816	1035.816	10	48	380	A	presses	compare (enabled)
44	1045.894	1045.894	10	48	382	B	adds	Zermatt-Montreux (4-6)
44	1048.504	1048.504	10	48	384	B	adds	Zermatt-Interlaken (4-5)
44	1055.288	1055.288	10	49	386	A	adds	Montreux-Neuchatel (6-7)
44	1072.145	1072.145	10	49	388	A	adds	Interlaken-Neuchatel (5-7)
44	1086.426	1086.426	10	50	390	B	removes	Interlaken-Neuchatel (5-7)
44	1094.651	1094.651	10	50	392	B	adds	Interlaken-Bern (5-3)
44	1102.318	1102.318	10	51	394	A	adds	Basel-Bern (0-3)
44	1107.641	1107.641	10	51	396	A	adds	Zurich-Bern (2-3)
44	1118.790	1118.790	10	52	398	B	adds	Zurich-Gallen (2-8)
44	1123.017	1123.017	10	52	400	B	adds	Gallen-Davos (8-9)
44	1126.462	1126.462	10	53	402	A	adds	Luzern-Davos (1-9)
44	1137.872	1137.872	10	53	404	A	presses	submit (enabled)
44	1138.023	1138.023	10	53	405	T	submits	cost=24 (opt_cost=22)
44	1139.124	1139.124	10	53	407	B	presses	submit (enabled)
44	1139.631	1139.631	10	53	408	R	shows	up_left gesture
44	1139.631	1139.631	10	53	409	R	shows	talking emotion
44	1139.717	1139.717	10	53	410	R	says	You are not that far from the minimum; the difference is only 2 Francs. I am sure you can do it.
44	1148.663	1148.663	10	53	411	R	shows	talking emotion
44	1148.663	1148.663	10	53	412	R	shows	up_right gesture
44	1148.667	1148.667	10	53	413	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
44	1158.190	1158.190	11	53	416	A	presses	submit (disabled)
44	1161.539	1161.539	11	53	419	B	presses	compare (enabled)
44	1161.802	1161.802	11	53	420	A	adds	Zermatt-Montreux (4-6)
44	1164.320	1164.320	11	53	422	A	adds	Zermatt-Interlaken (4-5)
44	1176.090	1176.090	11	54	424	B	adds	Montreux-Neuchatel (6-7)
44	1186.382	1186.382	11	54	426	B	adds	Interlaken-Neuchatel (5-7)
44	1193.821	1193.821	11	55	428	A	adds	Interlaken-Bern (5-3)
44	1199.308	1199.308	11	55	430	A	adds	Basel-Bern (0-3)
44	1215.905	1215.905	11	56	433	B	adds	Basel-Zurich (0-2)
44	1221.274	1221.274	11	56	435	B	removes	Basel-Zurich (0-2)
44	1226.418	1226.418	11	57	437	A	adds	Zurich-Bern (2-3)
44	1231.727	1231.727	11	57	439	A	adds	Zurich-Gallen (2-8)
44	1236.438	1236.438	11	58	441	B	adds	Gallen-Davos (8-9)
44	1238.366	1238.366	11	58	443	R	shows	observe gesture
44	1238.381	1238.381	11	58	444	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
44	1238.682	1238.682	11	58	445	B	adds	Luzern-Davos (1-9)
44	1260.577	1260.577	11	59	448	A	presses	submit (enabled)
44	1260.649	1260.649	11	59	449	T	submits	cost=27 (opt_cost=22)
44	1261.987	1261.987	11	59	451	B	presses	submit (enabled)
44	1262.398	1262.398	11	59	452	R	shows	talking emotion
44	1262.399	1262.399	11	59	453	R	shows	up_left gesture
44	1262.485	1262.485	11	59	454	R	says	You are not that far from the minimum; the difference is only 5 Francs. I am sure you can do it.
44	1273.210	1273.210	12	59	456	A	adds	Zermatt-Montreux (4-6)
44	1273.971	1273.971	12	59	459	B	presses	compare (enabled)
44	1277.026	1277.026	12	59	461	A	adds	Zermatt-Interlaken (4-5)
44	1294.654	1294.654	12	60	465	B	adds	Luzern-Zermatt (1-4)
44	1299.815	1299.815	12	60	467	B	adds	Zermatt-Davos (4-9)
44	1304.467	1304.467	12	61	469	A	adds	Gallen-Davos (8-9)
44	1307.877	1307.877	12	61	471	A	adds	Zurich-Gallen (2-8)
44	1314.130	1314.130	12	62	473	B	adds	Zurich-Bern (2-3)
44	1317.220	1317.220	12	62	475	B	adds	Basel-Bern (0-3)
44	1319.593	1319.593	12	63	477	A	adds	Basel-Neuchatel (0-7)
44	1321.778	1321.778	12	63	479	A	presses	submit (enabled)
44	1322.837	1322.837	12	63	480	T	submits	cost=25 (opt_cost=22)
44	1324.170	1324.170	12	63	482	B	presses	submit (enabled)
44	1324.588	1324.588	12	63	483	R	shows	talking emotion
44	1324.588	1324.588	12	63	484	R	shows	up_left gesture
44	1324.670	1324.670	12	63	485	R	says	You are away from the minimum by 3 Francs. Let's Try again.
44	1337.557	1337.557	13	63	487	A	adds	Interlaken-Neuchatel (5-7)
44	1343.336	1343.336	13	63	489	B	presses	compare (enabled)
44	1346.476	1346.476	13	63	491	A	adds	Interlaken-Montreux (5-6)
44	1353.087	1353.087	13	64	493	B	adds	Zermatt-Montreux (4-6)
44	1358.793	1358.793	13	64	495	B	adds	Zermatt-Davos (4-9)
44	1361.593	1361.593	13	65	497	A	adds	Gallen-Davos (8-9)
44	1366.443	1366.443	13	65	499	A	adds	Zurich-Gallen (2-8)
44	1372.403	1372.403	13	66	501	B	adds	Luzern-Zurich (1-2)
44	1376.113	1376.113	13	66	503	B	adds	Luzern-Bern (1-3)
44	1378.289	1378.289	13	67	505	A	adds	Basel-Bern (0-3)
44	1380.111	1380.111	13	67	507	A	presses	submit (enabled)
44	1380.791	1380.791	13	67	508	T	submits	cost=25 (opt_cost=22)
44	1382.169	1382.169	13	67	510	B	presses	submit (enabled)
44	1382.457	1382.457	13	67	511	R	shows	talking emotion
44	1382.458	1382.458	13	67	512	R	shows	up_left gesture
44	1382.541	1382.541	13	67	513	R	says	You are away from the minimum by 3 Francs. Let's Try again.
44	1390.729	1390.729	14	67	515	A	adds	Gallen-Davos (8-9)
44	1391.336	1391.336	14	67	517	B	presses	compare (enabled)
44	1392.486	1392.486	14	67	519	B	presses	previous (enabled)
44	1392.954	1392.954	14	67	521	B	presses	previous (enabled)
44	1394.255	1394.255	14	67	523	B	presses	compare (enabled)
44	1394.268	1394.268	14	67	524	B	presses	next (enabled)
44	1404.163	1404.163	14	67	527	A	adds	Zermatt-Davos (4-9)
44	1414.553	1414.553	14	68	529	B	adds	Luzern-Zermatt (1-4)
44	1425.464	1425.464	14	68	531	B	adds	Luzern-Zurich (1-2)
44	1429.108	1429.108	14	69	533	A	adds	Zurich-Bern (2-3)
44	1432.773	1432.773	14	69	535	A	adds	Basel-Bern (0-3)
44	1443.786	1443.786	14	70	537	B	adds	Basel-Neuchatel (0-7)
44	1454.195	1454.195	14	70	539	B	adds	Montreux-Neuchatel (6-7)
44	1456.005	1456.005	14	71	541	A	adds	Interlaken-Montreux (5-6)
44	1459.011	1459.011	14	71	543	A	presses	submit (enabled)
44	1459.254	1459.254	14	71	544	T	submits	cost=26 (opt_cost=22)
44	1460.601	1460.601	14	71	546	B	presses	submit (enabled)
44	1460.958	1460.958	14	71	547	R	shows	talking emotion
44	1460.982	1460.982	14	71	548	R	shows	up_left gesture
44	1461.187	1461.187	14	71	549	R	says	You are not that far from the minimum; the difference is only 4 Francs. I am sure you can do it.
44	1472.668	1472.668	15	71	552	B	presses	compare (enabled)
44	1472.986	1472.986	15	71	553	A	adds	Zermatt-Interlaken (4-5)
44	1476.255	1476.255	15	71	555	A	adds	Luzern-Interlaken (1-5)
44	1481.768	1481.768	15	72	557	B	adds	Zermatt-Montreux (4-6)
44	1483.215	1483.215	15	72	559	B	adds	Montreux-Neuchatel (6-7)
44	1488.924	1488.924	15	73	561	A	adds	Basel-Neuchatel (0-7)
44	1490.648	1490.648	15	73	563	A	adds	Basel-Zurich (0-2)
44	1494.618	1494.618	15	74	565	B	adds	Basel-Bern (0-3)
44	1496.067	1496.067	15	74	567	B	adds	Interlaken-Bern (5-3)
44	1504.503	1504.503	15	75	570	A	adds	Zurich-Gallen (2-8)
44	1507.218	1507.218	15	75	572	A	adds	Gallen-Davos (8-9)
44	1509.722	1509.722	15	76	574	A	presses	submit (enabled)
44	1510.734	1510.734	15	76	575	T	submits	cost=31 (opt_cost=22)
44	1512.084	1512.084	15	76	577	B	presses	submit (enabled)
44	1512.365	1512.365	15	76	578	R	shows	talking emotion
44	1512.365	1512.365	15	76	579	R	shows	up_left gesture
44	1512.517	1512.517	15	76	580	R	says	You are not that far from the minimum; the difference is only 9 Francs. I am sure you can do it.
44	1521.335	1521.335	15	76	582	A	presses	submit (enabled)
44	1521.398	1521.398	15	76	583	R	shows	talking emotion
44	1521.398	1521.398	15	76	584	R	shows	up_right gesture
44	1521.401	1521.401	15	76	585	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
44	1521.950	1521.950	15	76	587	A	presses	submit (enabled)
44	1522.244	1522.244	15	76	589	A	presses	submit (enabled)
44	1522.496	1522.496	15	76	591	A	presses	submit (enabled)
44	1533.727	1533.727	16	76	593	A	presses	compare (enabled)
44	1538.818	1538.818	16	76	595	B	adds	Zermatt-Montreux (4-6)
44	1542.529	1542.529	16	76	597	B	adds	Zermatt-Davos (4-9)
44	1543.725	1543.725	16	77	599	A	adds	Gallen-Davos (8-9)
44	1545.837	1545.837	16	77	601	A	adds	Zurich-Gallen (2-8)
44	1550.354	1550.354	16	78	603	B	adds	Luzern-Zurich (1-2)
44	1553.110	1553.110	16	78	605	B	adds	Luzern-Bern (1-3)
44	1558.027	1558.027	16	79	607	A	adds	Interlaken-Bern (5-3)
44	1560.570	1560.570	16	79	609	A	adds	Interlaken-Neuchatel (5-7)
44	1564.867	1564.867	16	80	611	B	adds	Basel-Neuchatel (0-7)
44	1565.824	1565.824	16	80	613	A	presses	submit (enabled)
44	1566.267	1566.267	16	80	614	T	submits	cost=26 (opt_cost=22)
44	1567.633	1567.633	16	80	616	B	presses	submit (enabled)
44	1567.954	1567.954	16	80	617	R	shows	talking emotion
44	1567.960	1567.960	16	80	618	R	shows	up_left gesture
44	1568.075	1568.075	16	80	619	R	says	You are away from the minimum by 4 Francs. Let's Try again.
44	1575.512	1575.512	17	80	621	A	presses	compare (enabled)
44	1578.850	1578.850	17	80	623	B	adds	Zermatt-Montreux (4-6)
44	1579.544	1579.544	17	80	625	B	adds	Zermatt-Interlaken (4-5)
44	1580.686	1580.686	17	81	627	A	adds	Interlaken-Neuchatel (5-7)
44	1584.189	1584.189	17	81	629	A	adds	Basel-Neuchatel (0-7)
44	1587.800	1587.800	17	82	631	B	adds	Basel-Bern (0-3)
44	1588.578	1588.578	17	82	633	B	adds	Zurich-Bern (2-3)
44	1592.096	1592.096	17	83	636	A	adds	Zurich-Gallen (2-8)
44	1594.150	1594.150	17	83	638	A	adds	Gallen-Davos (8-9)
44	1597.869	1597.869	17	84	640	B	adds	Luzern-Davos (1-9)
44	1598.482	1598.482	17	84	643	A	presses	submit (enabled)
44	1598.597	1598.597	17	84	644	B	adds	Luzern-Zermatt (1-4)
44	1598.948	1598.948	17	85	645	T	submits	cost=28 (opt_cost=22)
44	1599.200	1599.200	17	85	647	B	presses	submit (enabled)
44	1600.317	1600.317	17	85	649	B	presses	submit (enabled)
44	1600.655	1600.655	17	85	650	R	shows	talking emotion
44	1600.655	1600.655	17	85	651	R	shows	up_left gesture
44	1600.785	1600.785	17	85	652	R	says	You are not that far from the minimum; the difference is only 6 Francs. I am sure you can do it.
